subid,date,day_label,lat,lon,time,duration
23,2011-01-31,106,42.7340428,-73.8123862,2011-01-31T03:02:07Z,8
23,2011-01-31,106,42.7339999,-73.8122964,2011-01-31T03:10:07Z,50.7
23,2011-01-31,106,42.7341197,-73.8125898,2011-01-31T04:00:49Z,59.63333333333333
23,2011-01-31,106,42.7344609,-73.8135753,2011-01-31T05:00:27Z,2.9166666666666665
23,2011-01-31,106,42.7348528,-73.813335,2011-01-31T05:03:22Z,0.7166666666666667
23,2011-01-31,106,42.7348105,-73.8134412,2011-01-31T05:04:05Z,4.05
23,2011-01-31,106,42.7349535,-73.8142994,2011-01-31T05:08:08Z,1.9833333333333334
23,2011-01-31,106,42.735318,-73.8145095,2011-01-31T05:10:07Z,2.0166666666666666
23,2011-01-31,106,42.735248,-73.8144807,2011-01-31T05:12:08Z,2
23,2011-01-31,106,42.7355706,-73.814473,2011-01-31T05:14:08Z,1.9666666666666666
23,2011-01-31,106,42.735982,-73.814467,2011-01-31T05:16:06Z,2
23,2011-01-31,106,42.7362829,-73.8143555,2011-01-31T05:18:06Z,2.033333333333333
23,2011-01-31,106,42.736882,-73.8142584,2011-01-31T05:20:08Z,2
23,2011-01-31,106,42.7366348,-73.8143534,2011-01-31T05:22:08Z,2
23,2011-01-31,106,42.7362285,-73.8138153,2011-01-31T05:24:08Z,2
23,2011-01-31,106,42.7365826,-73.8129429,2011-01-31T05:26:08Z,1.9666666666666666
23,2011-01-31,106,42.7372687,-73.8119706,2011-01-31T05:28:06Z,2.816666666666667
23,2011-01-31,106,42.7377758,-73.8117045,2011-01-31T05:30:55Z,1.2
23,2011-01-31,106,42.7381642,-73.8113681,2011-01-31T05:32:07Z,1.9833333333333334
23,2011-01-31,106,42.7380673,-73.8110254,2011-01-31T05:34:06Z,2.0166666666666666
23,2011-01-31,106,42.7373052,-73.8099641,2011-01-31T05:36:07Z,2.05
23,2011-01-31,106,42.7368299,-73.8098023,2011-01-31T05:38:10Z,1.9833333333333334
23,2011-01-31,106,42.7361506,-73.809893400000007,2011-01-31T05:40:09Z,1.9666666666666666
23,2011-01-31,106,42.735702,-73.8090355,2011-01-31T05:42:07Z,2
23,2011-01-31,106,42.7356781,-73.808226,2011-01-31T05:44:07Z,2.0166666666666666
23,2011-01-31,106,42.7350545,-73.8076527,2011-01-31T05:46:08Z,1.9333333333333333
23,2011-01-31,106,42.7347768,-73.8072834,2011-01-31T05:48:04Z,2.0833333333333335
23,2011-01-31,106,42.7347952,-73.8071549,2011-01-31T05:50:09Z,2.1333333333333333
23,2011-01-31,106,42.7347114,-73.8073557,2011-01-31T05:52:17Z,1.8666666666666667
23,2011-01-31,106,42.7345797,-73.807498,2011-01-31T05:54:09Z,2.0166666666666666
23,2011-01-31,106,42.7348046,-73.8073566,2011-01-31T05:56:10Z,2.0166666666666666
23,2011-01-31,106,42.7348681,-73.8073519,2011-01-31T05:58:11Z,1.9833333333333334
23,2011-01-31,106,42.7343755,-73.8072744,2011-01-31T06:00:10Z,3.2
23,2011-01-31,106,42.7343747,-73.8074546,2011-01-31T06:03:22Z,0.7666666666666667
23,2011-01-31,106,42.7343306,-73.8075204,2011-01-31T06:04:08Z,2
23,2011-01-31,106,42.7345716,-73.8079574,2011-01-31T06:06:08Z,1.9833333333333334
23,2011-01-31,106,42.7348643,-73.8074859,2011-01-31T06:08:07Z,2.7
23,2011-01-31,106,42.7347634,-73.807258,2011-01-31T06:10:49Z,1.8666666666666667
23,2011-01-31,106,42.7347882,-73.8068684,2011-01-31T06:12:41Z,11.65
23,2011-01-31,106,42.7348605,-73.8069976,2011-01-31T06:24:20Z,2.6
23,2011-01-31,106,42.7348164,-73.8073401,2011-01-31T06:26:56Z,3.3666666666666667
23,2011-01-31,106,42.7359422,-73.8079444,2011-01-31T06:30:18Z,5.966666666666667
23,2011-01-31,106,42.7364754,-73.8085477,2011-01-31T06:36:16Z,4
23,2011-01-31,106,42.7367595,-73.8095188,2011-01-31T06:40:16Z,3.85
23,2011-01-31,106,42.7380059,-73.8095457,2011-01-31T06:44:07Z,2
23,2011-01-31,106,42.7387216,-73.8099174,2011-01-31T06:46:07Z,2.0166666666666666
23,2011-01-31,106,42.7387031,-73.8098553,2011-01-31T06:48:08Z,2.0833333333333335
23,2011-01-31,106,42.7389866,-73.8103369,2011-01-31T06:50:13Z,6.366666666666666
23,2011-01-31,106,42.7380271,-73.8092672,2011-01-31T06:56:35Z,1.5166666666666666
23,2011-01-31,106,42.7381522,-73.809283,2011-01-31T06:58:06Z,2.1166666666666667
23,2011-01-31,106,42.7380093,-73.8091047,2011-01-31T07:00:13Z,3.9
23,2011-01-31,106,42.7382209,-73.8085775,2011-01-31T07:04:07Z,5.15
23,2011-01-31,106,42.7381543,-73.8090993,2011-01-31T07:09:16Z,6.916666666666667
23,2011-01-31,106,42.737791,-73.8102113,2011-01-31T07:16:11Z,1.9
23,2011-01-31,106,42.7369811,-73.8105859,2011-01-31T07:18:05Z,2.2666666666666666
23,2011-01-31,106,42.7361484,-73.8106282,2011-01-31T07:20:21Z,2.2333333333333334
23,2011-01-31,106,42.7354058,-73.8115136,2011-01-31T07:22:35Z,1.8333333333333333
23,2011-01-31,106,42.735616,-73.811928,2011-01-31T07:24:25Z,2.25
23,2011-01-31,106,42.7353996,-73.8119284,2011-01-31T07:26:40Z,1.45
23,2011-01-31,106,42.7348727,-73.8121125,2011-01-31T07:28:07Z,2.0166666666666666
23,2011-01-31,106,42.7352736,-73.8124965,2011-01-31T07:30:08Z,2.2333333333333334
23,2011-01-31,106,42.7353701,-73.8126853,2011-01-31T07:32:22Z,1.7833333333333334
23,2011-01-31,106,42.7358024,-73.8124972,2011-01-31T07:34:09Z,1.9833333333333334
23,2011-01-31,106,42.7362278,-73.8126444,2011-01-31T07:36:08Z,2
23,2011-01-31,106,42.7368932,-73.8126138,2011-01-31T07:38:08Z,2.0833333333333335
23,2011-01-31,106,42.7372501,-73.8119038,2011-01-31T07:40:13Z,1.9
23,2011-01-31,106,42.7363395,-73.8112074,2011-01-31T07:42:07Z,2.0166666666666666
23,2011-01-31,106,42.7360254,-73.8110538,2011-01-31T07:44:08Z,2.5833333333333335
23,2011-01-31,106,42.7359166,-73.8114322,2011-01-31T07:46:43Z,1.45
23,2011-01-31,106,42.7359605,-73.8119232,2011-01-31T07:48:10Z,2.15
23,2011-01-31,106,42.7349786,-73.810697,2011-01-31T07:50:19Z,2.2
23,2011-01-31,106,42.7348126,-73.8100575,2011-01-31T07:52:31Z,6.15
23,2011-01-31,106,42.7351004,-73.8092194,2011-01-31T07:58:40Z,3.433333333333333
23,2011-01-31,106,42.7340167,-73.8090023,2011-01-31T08:02:06Z,4.066666666666666
23,2011-01-31,106,42.7334178,-73.8096658,2011-01-31T08:06:10Z,17.066666666666666
23,2011-01-31,106,42.7311431,-73.8099814,2011-01-31T08:23:14Z,0.8833333333333333
23,2011-01-31,106,42.7310812,-73.8101668,2011-01-31T08:24:07Z,2.0166666666666666
23,2011-01-31,106,42.7310737,-73.8098053,2011-01-31T08:26:08Z,2.3333333333333335
23,2011-01-31,106,42.7312832,-73.8095773,2011-01-31T08:28:28Z,1.9
23,2011-01-31,106,42.7314661,-73.8096403,2011-01-31T08:30:22Z,163.25
23,2011-01-31,106,42.7312969,-73.8094163,2011-01-31T11:13:37Z,0.55
23,2011-01-31,106,42.7313601,-73.8094424,2011-01-31T11:14:10Z,3.3666666666666667
23,2011-01-31,106,42.7313338,-73.8094738,2011-01-31T11:17:32Z,849.2333333333333
23,2011-02-01,107,42.7321257,-73.8108411,2011-02-01T01:26:46Z,9.85
23,2011-02-01,107,42.7328214,-73.8126617,2011-02-01T01:36:37Z,5.766666666666667
23,2011-02-01,107,42.7335113,-73.8116592,2011-02-01T01:42:23Z,1.7166666666666666
23,2011-02-01,107,42.733534,-73.8117627,2011-02-01T01:44:06Z,4.016666666666667
23,2011-02-01,107,42.7336454,-73.8125154,2011-02-01T01:48:07Z,2.05
23,2011-02-01,107,42.7338569,-73.8129837,2011-02-01T01:50:10Z,1.9333333333333333
23,2011-02-01,107,42.7341013,-73.8133206,2011-02-01T01:52:06Z,2.1
23,2011-02-01,107,42.7340936,-73.8132983,2011-02-01T01:54:12Z,1.9
23,2011-02-01,107,42.7341527,-73.8131306,2011-02-01T01:56:06Z,2.0166666666666666
23,2011-02-01,107,42.7341221,-73.813411,2011-02-01T01:58:07Z,2.0166666666666666
23,2011-02-01,107,42.7342311,-73.8132473,2011-02-01T02:00:08Z,3.966666666666667
23,2011-02-01,107,42.734485,-73.8135688,2011-02-01T02:04:06Z,2
23,2011-02-01,107,42.7340775,-73.8132962,2011-02-01T02:06:06Z,2.5833333333333335
23,2011-02-01,107,42.7336652,-73.8136559,2011-02-01T02:08:41Z,1.4833333333333334
23,2011-02-01,107,42.7337459,-73.8136075,2011-02-01T02:10:10Z,1.9666666666666666
23,2011-02-01,107,42.7337813,-73.8134758,2011-02-01T02:12:08Z,1.95
23,2011-02-01,107,42.7336579,-73.8135458,2011-02-01T02:14:05Z,2.033333333333333
23,2011-02-01,107,42.7338064,-73.8135585,2011-02-01T02:16:07Z,2.466666666666667
23,2011-02-01,107,42.7334333,-73.8137506,2011-02-01T02:18:35Z,2
23,2011-02-01,107,42.7335815,-73.8136736,2011-02-01T02:20:35Z,1.55
23,2011-02-01,107,42.7336834,-73.8136763,2011-02-01T02:22:08Z,1.9666666666666666
23,2011-02-01,107,42.733881,-73.814103,2011-02-01T02:24:06Z,1.9833333333333334
23,2011-02-01,107,42.7341306,-73.814479,2011-02-01T02:26:05Z,2.0166666666666666
23,2011-02-01,107,42.7345294,-73.8154039,2011-02-01T02:28:06Z,2.033333333333333
23,2011-02-01,107,42.7345704,-73.8156074,2011-02-01T02:30:08Z,2.066666666666667
23,2011-02-01,107,42.7348857,-73.8153667,2011-02-01T02:32:12Z,2
23,2011-02-01,107,42.7348504,-73.8149849,2011-02-01T02:34:12Z,1.9
23,2011-02-01,107,42.7350558,-73.814936,2011-02-01T02:36:06Z,2.0166666666666666
23,2011-02-01,107,42.7351556,-73.8145012,2011-02-01T02:38:07Z,2
23,2011-02-01,107,42.7352325,-73.8144662,2011-02-01T02:40:07Z,2.033333333333333
23,2011-02-01,107,42.7352749,-73.8144098,2011-02-01T02:42:09Z,6.116666666666666
23,2011-02-01,107,42.7361815,-73.8144727,2011-02-01T02:48:16Z,5.966666666666667
23,2011-02-01,107,42.7360918,-73.8144164,2011-02-01T02:54:14Z,4.65
23,2011-02-01,107,42.7361444,-73.8144356,2011-02-01T02:58:53Z,1.8833333333333333
23,2011-02-01,107,42.7354523,-73.8142631,2011-02-01T03:00:46Z,3.3833333333333333
23,2011-02-01,107,42.7355285,-73.8147585,2011-02-01T03:04:09Z,11.216666666666667
23,2011-02-01,107,42.7343445,-73.8137244,2011-02-01T03:15:22Z,0.75
23,2011-02-01,107,42.7343664,-73.8137208,2011-02-01T03:16:07Z,1.9666666666666666
23,2011-02-01,107,42.7346848,-73.8133567,2011-02-01T03:18:05Z,8.433333333333334
23,2011-02-01,107,42.7324753,-73.813005,2011-02-01T03:26:31Z,1.5666666666666667
23,2011-02-01,107,42.7316244,-73.8121037,2011-02-01T03:28:05Z,4.116666666666666
23,2011-02-01,107,42.732242,-73.8119868,2011-02-01T03:32:12Z,1.9166666666666667
23,2011-02-01,107,42.7330199,-73.8104774,2011-02-01T03:34:07Z,1.9666666666666666
23,2011-02-01,107,42.733556,-73.8105046,2011-02-01T03:36:05Z,2.3
23,2011-02-01,107,42.7340592,-73.8110981,2011-02-01T03:38:23Z,1.7833333333333334
23,2011-02-01,107,42.7346324,-73.8116437,2011-02-01T03:40:10Z,1.9333333333333333
23,2011-02-01,107,42.7345171,-73.8113804,2011-02-01T03:42:06Z,2.1333333333333333
23,2011-02-01,107,42.7344614,-73.8111791,2011-02-01T03:44:14Z,1.95
23,2011-02-01,107,42.7344953,-73.8101099,2011-02-01T03:46:11Z,3.95
23,2011-02-01,107,42.7348032,-73.8099057,2011-02-01T03:50:08Z,2.033333333333333
23,2011-02-01,107,42.7345887,-73.8092891,2011-02-01T03:52:10Z,1.9666666666666666
23,2011-02-01,107,42.7343675,-73.8095303,2011-02-01T03:54:08Z,2.183333333333333
23,2011-02-01,107,42.7342217,-73.8100273,2011-02-01T03:56:19Z,1.8333333333333333
23,2011-02-01,107,42.7344787,-73.8097767,2011-02-01T03:58:09Z,1.9833333333333334
23,2011-02-01,107,42.7343557,-73.8097516,2011-02-01T04:00:08Z,2.15
23,2011-02-01,107,42.7344881,-73.8091328,2011-02-01T04:02:17Z,1.85
23,2011-02-01,107,42.735522,-73.8091651,2011-02-01T04:04:08Z,1.9666666666666666
23,2011-02-01,107,42.735507,-73.8099844,2011-02-01T04:06:06Z,2
23,2011-02-01,107,42.7355322,-73.8108087,2011-02-01T04:08:06Z,2.25
23,2011-02-01,107,42.7359809,-73.8110367,2011-02-01T04:10:21Z,2.3833333333333333
23,2011-02-01,107,42.735995,-73.8109624,2011-02-01T04:12:44Z,1.3833333333333333
23,2011-02-01,107,42.735812,-73.8110988,2011-02-01T04:14:07Z,25.5
23,2011-02-01,107,42.7367727,-73.8116173,2011-02-01T04:39:37Z,0.5166666666666667
23,2011-02-01,107,42.7367803,-73.8117133,2011-02-01T04:40:08Z,28.883333333333333
23,2011-02-01,107,42.7375935,-73.8118485,2011-02-01T05:09:01Z,1.05
23,2011-02-01,107,42.7375703,-73.8118061,2011-02-01T05:10:04Z,7.25
23,2011-02-01,107,42.7366438,-73.8126789,2011-02-01T05:17:19Z,5.433333333333334
23,2011-02-01,107,42.7366567,-73.8125443,2011-02-01T05:22:45Z,2.2666666666666666
23,2011-02-01,107,42.7367944,-73.8129673,2011-02-01T05:25:01Z,4.416666666666667
23,2011-02-01,107,42.7360029,-73.8143797,2011-02-01T05:29:26Z,1.9833333333333334
23,2011-02-01,107,42.7362114,-73.8145494,2011-02-01T05:31:25Z,289.4
23,2011-02-01,107,42.7360747,-73.814203,2011-02-01T10:20:49Z,8.316666666666666
23,2011-02-01,107,42.7350071,-73.8135157,2011-02-01T10:29:08Z,11.766666666666667
23,2011-02-01,107,42.7361913,-73.8141142,2011-02-01T10:40:54Z,1.3
23,2011-02-01,107,42.736167,-73.8147512,2011-02-01T10:42:12Z,8.716666666666667
23,2011-02-01,107,42.7361749,-73.8141403,2011-02-01T10:50:55Z,9.916666666666666
23,2011-02-01,107,42.736142,-73.8147383,2011-02-01T11:00:50Z,728.25
23,2011-02-01,107,42.7360715,-73.813875,2011-02-01T23:09:05Z,3.0166666666666666
23,2011-02-01,107,42.7363107,-73.8142579,2011-02-01T23:12:06Z,4
23,2011-02-01,107,42.7368706,-73.8141292,2011-02-01T23:16:06Z,2
23,2011-02-01,107,42.736869,-73.814332,2011-02-01T23:18:06Z,3.966666666666667
23,2011-02-01,107,42.7368183,-73.8143677,2011-02-01T23:22:04Z,4.416666666666667
23,2011-02-01,107,42.7369263,-73.8147115,2011-02-01T23:26:29Z,1.6833333333333333
23,2011-02-01,107,42.7365878,-73.8141029,2011-02-01T23:28:10Z,1.9166666666666667
23,2011-02-01,107,42.7370479,-73.8139574,2011-02-01T23:30:05Z,2.033333333333333
23,2011-02-01,107,42.7369898,-73.8145615,2011-02-01T23:32:07Z,2.066666666666667
23,2011-02-01,107,42.736856,-73.8141684,2011-02-01T23:34:11Z,1.9666666666666666
23,2011-02-01,107,42.7366831,-73.8143752,2011-02-01T23:36:09Z,2.0833333333333335
23,2011-02-01,107,42.7362197,-73.8144514,2011-02-01T23:38:14Z,1.9833333333333334
23,2011-02-01,107,42.7362578,-73.8148191,2011-02-01T23:40:13Z,1.9666666666666666
23,2011-02-01,107,42.7362634,-73.8146245,2011-02-01T23:42:11Z,1.9166666666666667
23,2011-02-01,107,42.7362327,-73.8146176,2011-02-01T23:44:06Z,2.033333333333333
23,2011-02-01,107,42.7362494,-73.8146163,2011-02-01T23:46:08Z,1.9833333333333334
23,2011-02-01,107,42.7361694,-73.8145527,2011-02-01T23:48:07Z,2
23,2011-02-01,107,42.7358257,-73.8144643,2011-02-01T23:50:07Z,1.9833333333333334
23,2011-02-01,107,42.7354756,-73.8144801,2011-02-01T23:52:06Z,2.05
23,2011-02-01,107,42.7352235,-73.8148666,2011-02-01T23:54:09Z,2
23,2011-02-01,107,42.7352432,-73.814725,2011-02-01T23:56:09Z,1.9833333333333334
23,2011-02-01,107,42.7352495,-73.8148454,2011-02-01T23:58:08Z,1.9666666666666666
23,2011-02-02,108,42.7346451,-73.815034,2011-02-02T00:00:06Z,2.05
23,2011-02-02,108,42.7337911,-73.8140523,2011-02-02T00:02:09Z,2.15
23,2011-02-02,108,42.7333689,-73.8136287,2011-02-02T00:04:18Z,2.566666666666667
23,2011-02-02,108,42.733295,-73.8135674,2011-02-02T00:06:52Z,5.233333333333333
23,2011-02-02,108,42.7332915,-73.8134908,2011-02-02T00:12:06Z,2.033333333333333
23,2011-02-02,108,42.7334018,-73.8134581,2011-02-02T00:14:08Z,2
23,2011-02-02,108,42.7334289,-73.813524,2011-02-02T00:16:08Z,6.45
23,2011-02-02,108,42.7333104,-73.8134547,2011-02-02T00:22:35Z,2.933333333333333
23,2011-02-02,108,42.7334193,-73.8133931,2011-02-02T00:25:31Z,0.6
23,2011-02-02,108,42.7334533,-73.8134797,2011-02-02T00:26:07Z,1.9833333333333334
23,2011-02-02,108,42.7334407,-73.8136376,2011-02-02T00:28:06Z,8.766666666666667
23,2011-02-02,108,42.733192,-73.8136408,2011-02-02T00:36:52Z,1.2833333333333334
23,2011-02-02,108,42.7329848,-73.8137599,2011-02-02T00:38:09Z,1.9333333333333333
23,2011-02-02,108,42.7332381,-73.813729,2011-02-02T00:40:05Z,1.9833333333333334
23,2011-02-02,108,42.7333268,-73.8136438,2011-02-02T00:42:04Z,2.05
23,2011-02-02,108,42.7332064,-73.8136336,2011-02-02T00:44:07Z,6.733333333333333
23,2011-02-02,108,42.7335065,-73.8133949,2011-02-02T00:50:51Z,3.45
23,2011-02-02,108,42.733976,-73.8132858,2011-02-02T00:54:18Z,1.8166666666666667
23,2011-02-02,108,42.7345442,-73.8132149,2011-02-02T00:56:07Z,2.033333333333333
23,2011-02-02,108,42.7336986,-73.8122611,2011-02-02T00:58:09Z,115.36666666666666
23,2011-02-02,108,42.7347668,-73.8119981,2011-02-02T02:53:31Z,0.6
23,2011-02-02,108,42.7347445,-73.8121177,2011-02-02T02:54:07Z,8.683333333333334
23,2011-02-02,108,42.7342303,-73.8102575,2011-02-02T03:02:48Z,3.7
23,2011-02-02,108,42.7345407,-73.8094553,2011-02-02T03:06:30Z,3.6666666666666665
23,2011-02-02,108,42.7344613,-73.8083777,2011-02-02T03:10:10Z,2.066666666666667
23,2011-02-02,108,42.7347678,-73.8095664,2011-02-02T03:12:14Z,1.8666666666666667
23,2011-02-02,108,42.7349147,-73.809643,2011-02-02T03:14:06Z,2
23,2011-02-02,108,42.7354033,-73.8102403,2011-02-02T03:16:06Z,4.066666666666666
23,2011-02-02,108,42.7359477,-73.8111193,2011-02-02T03:20:10Z,8.15
23,2011-02-02,108,42.7358451,-73.811358,2011-02-02T03:28:19Z,3.9166666666666665
23,2011-02-02,108,42.7368113,-73.8114119,2011-02-02T03:32:14Z,6.166666666666667
23,2011-02-02,108,42.7374581,-73.8119945,2011-02-02T03:38:24Z,40.85
23,2011-02-02,108,42.7375056,-73.8120006,2011-02-02T04:19:15Z,1138.0833333333333
23,2011-02-02,108,42.7376673,-73.8118855,2011-02-02T23:17:20Z,0.8
23,2011-02-02,108,42.737833,-73.8120808,2011-02-02T23:18:08Z,2.0166666666666666
23,2011-02-02,108,42.73771,-73.8118966,2011-02-02T23:20:09Z,1.9333333333333333
23,2011-02-02,108,42.7375067,-73.8118265,2011-02-02T23:22:05Z,95
23,2011-02-03,109,42.7377608,-73.8119007,2011-02-03T00:57:05Z,299.75
23,2011-02-03,109,42.7372149,-73.8126475,2011-02-03T05:56:50Z,2.1166666666666667
23,2011-02-03,109,42.7372099,-73.8125951,2011-02-03T05:58:57Z,1.3166666666666667
23,2011-02-03,109,42.737034800000004,-73.8126893,2011-02-03T06:00:16Z,3.2666666666666666
23,2011-02-03,109,42.7370353,-73.8127625,2011-02-03T06:03:32Z,0.5666666666666667
23,2011-02-03,109,42.7370405,-73.8128217,2011-02-03T06:04:06Z,2
23,2011-02-03,109,42.7368642,-73.8128754,2011-02-03T06:06:06Z,2.05
23,2011-02-03,109,42.7369942,-73.8134237,2011-02-03T06:08:09Z,2.4166666666666665
23,2011-02-03,109,42.7368083,-73.8128742,2011-02-03T06:10:34Z,1.6166666666666667
23,2011-02-03,109,42.7367399,-73.8128406,2011-02-03T06:12:11Z,5.45
23,2011-02-03,109,42.7369115,-73.8128395,2011-02-03T06:17:38Z,7.05
23,2011-02-03,109,42.7371347,-73.8128162,2011-02-03T06:24:41Z,7.75
23,2011-02-03,109,42.7370467,-73.8126433,2011-02-03T06:32:26Z,3.8333333333333335
23,2011-02-03,109,42.7370326,-73.8124508,2011-02-03T06:36:16Z,1.85
23,2011-02-03,109,42.7367103,-73.8121057,2011-02-03T06:38:07Z,4.066666666666666
23,2011-02-03,109,42.7361046,-73.8125172,2011-02-03T06:42:11Z,2.033333333333333
23,2011-02-03,109,42.7360499,-73.8125126,2011-02-03T06:44:13Z,6.166666666666667
23,2011-02-03,109,42.7360754,-73.8127422,2011-02-03T06:50:23Z,1.8333333333333333
23,2011-02-03,109,42.7359954,-73.8128737,2011-02-03T06:52:13Z,4.066666666666666
23,2011-02-03,109,42.7358233,-73.8126302,2011-02-03T06:56:17Z,4.166666666666667
23,2011-02-03,109,42.736159,-73.8132046,2011-02-03T07:00:27Z,2.3833333333333333
23,2011-02-03,109,42.735793,-73.81317,2011-02-03T07:02:50Z,2.15
23,2011-02-03,109,42.7358101,-73.8128881,2011-02-03T07:04:59Z,1.15
23,2011-02-03,109,42.7357557,-73.8130023,2011-02-03T07:06:08Z,2.0166666666666666
23,2011-02-03,109,42.7358174,-73.813006,2011-02-03T07:08:09Z,4.383333333333334
23,2011-02-03,109,42.7357134,-73.8130349,2011-02-03T07:12:32Z,2.7
23,2011-02-03,109,42.7323765,-73.8131609,2011-02-03T07:15:14Z,15.633333333333333
23,2011-02-03,109,42.7358419,-73.8130594,2011-02-03T07:30:52Z,20.183333333333334
23,2011-02-03,109,42.7358025,-73.8130281,2011-02-03T07:51:03Z,1.2
23,2011-02-03,109,42.7357294,-73.8130671,2011-02-03T07:52:15Z,6.733333333333333
23,2011-02-03,109,42.7352513,-73.812855,2011-02-03T07:58:59Z,11.45
23,2011-02-03,109,42.7355425,-73.8126314,2011-02-03T08:10:26Z,3.6666666666666665
23,2011-02-03,109,42.735904,-73.8126481,2011-02-03T08:14:06Z,2.066666666666667
23,2011-02-03,109,42.7357646,-73.8127004,2011-02-03T08:16:10Z,1.9666666666666666
23,2011-02-03,109,42.7352941,-73.813227,2011-02-03T08:18:08Z,1.9833333333333334
23,2011-02-03,109,42.7350157,-73.8130962,2011-02-03T08:20:07Z,4
23,2011-02-03,109,42.7339136,-73.8134372,2011-02-03T08:24:07Z,4
23,2011-02-03,109,42.7338325,-73.8135831,2011-02-03T08:28:07Z,2.2333333333333334
23,2011-02-03,109,42.73362,-73.8139151,2011-02-03T08:30:21Z,3.0166666666666666
23,2011-02-03,109,42.7334895,-73.8142209,2011-02-03T08:33:22Z,2.183333333333333
23,2011-02-03,109,42.7335307,-73.8140405,2011-02-03T08:35:33Z,0.55
23,2011-02-03,109,42.7334676,-73.8141384,2011-02-03T08:36:06Z,3.216666666666667
23,2011-02-03,109,42.7337329,-73.8147394,2011-02-03T08:39:19Z,0.8
23,2011-02-03,109,42.7338356,-73.8149802,2011-02-03T08:40:07Z,1.9666666666666666
23,2011-02-03,109,42.7342344,-73.8154219,2011-02-03T08:42:05Z,2.15
23,2011-02-03,109,42.7341552,-73.8159924,2011-02-03T08:44:14Z,2.9833333333333334
23,2011-02-03,109,42.7345913,-73.8158853,2011-02-03T08:47:13Z,0.9
23,2011-02-03,109,42.7344933,-73.8155115,2011-02-03T08:48:07Z,2.2
23,2011-02-03,109,42.7347,-73.8154706,2011-02-03T08:50:19Z,2.1333333333333333
23,2011-02-03,109,42.7344741,-73.8153504,2011-02-03T08:52:27Z,1.6666666666666667
23,2011-02-03,109,42.7344593,-73.8153515,2011-02-03T08:54:07Z,4.016666666666667
23,2011-02-03,109,42.7341064,-73.814921,2011-02-03T08:58:08Z,4.133333333333334
23,2011-02-03,109,42.7338926,-73.8141934,2011-02-03T09:02:16Z,6.25
23,2011-02-03,109,42.7329032,-73.8130727,2011-02-03T09:08:31Z,1.6
23,2011-02-03,109,42.7323144,-73.8125634,2011-02-03T09:10:07Z,1.9833333333333334
23,2011-02-03,109,42.7319564,-73.812464,2011-02-03T09:12:06Z,2.1166666666666667
23,2011-02-03,109,42.7315644,-73.8130268,2011-02-03T09:14:13Z,1.9
23,2011-02-03,109,42.7315438,-73.8133427,2011-02-03T09:16:07Z,2
23,2011-02-03,109,42.7310871,-73.8136651,2011-02-03T09:18:07Z,2.0833333333333335
23,2011-02-03,109,42.7312299,-73.8142298,2011-02-03T09:20:12Z,2.1166666666666667
23,2011-02-03,109,42.7313179,-73.8140413,2011-02-03T09:22:19Z,6.433333333333334
23,2011-02-03,109,42.731536,-73.8145048,2011-02-03T09:28:45Z,2.433333333333333
23,2011-02-03,109,42.7315081,-73.8145065,2011-02-03T09:31:11Z,1.6833333333333333
23,2011-02-03,109,42.7314245,-73.8151117,2011-02-03T09:32:52Z,2.4
23,2011-02-03,109,42.7315819,-73.8145717,2011-02-03T09:35:16Z,7.366666666666666
23,2011-02-03,109,42.7310392,-73.8147176,2011-02-03T09:42:38Z,3.75
23,2011-02-03,109,42.7304441,-73.8148673,2011-02-03T09:46:23Z,3.8833333333333333
23,2011-02-03,109,42.730372,-73.8158982,2011-02-03T09:50:16Z,6.516666666666667
23,2011-02-03,109,42.7289549,-73.8175824,2011-02-03T09:56:47Z,2.1333333333333333
23,2011-02-03,109,42.7290891,-73.8176425,2011-02-03T09:58:55Z,3.3
23,2011-02-03,109,42.728692,-73.817759,2011-02-03T10:02:13Z,3.85
23,2011-02-03,109,42.7285063,-73.8177234,2011-02-03T10:06:04Z,4.083333333333333
23,2011-02-03,109,42.7285089,-73.8183291,2011-02-03T10:10:09Z,2.05
23,2011-02-03,109,42.7289606,-73.8176653,2011-02-03T10:12:12Z,1.9333333333333333
23,2011-02-03,109,42.7289668,-73.8175521,2011-02-03T10:14:08Z,3.2333333333333334
23,2011-02-03,109,42.7291549,-73.8184474,2011-02-03T10:17:22Z,6.816666666666666
23,2011-02-03,109,42.7294448,-73.8188901,2011-02-03T10:24:11Z,3.9166666666666665
23,2011-02-03,109,42.7300536,-73.819123,2011-02-03T10:28:06Z,1.9833333333333334
23,2011-02-03,109,42.729971,-73.8187236,2011-02-03T10:30:05Z,2.183333333333333
23,2011-02-03,109,42.7299142,-73.8174439,2011-02-03T10:32:16Z,1.9
23,2011-02-03,109,42.7294499,-73.817254,2011-02-03T10:34:10Z,2.0166666666666666
23,2011-02-03,109,42.7292755,-73.8160479,2011-02-03T10:36:11Z,1.9333333333333333
23,2011-02-03,109,42.7288093,-73.8154294,2011-02-03T10:38:07Z,2.25
23,2011-02-03,109,42.7282317,-73.8148486,2011-02-03T10:40:22Z,3.283333333333333
23,2011-02-03,109,42.7281716,-73.8137568,2011-02-03T10:43:39Z,0.5333333333333333
23,2011-02-03,109,42.7280344,-73.8137505,2011-02-03T10:44:11Z,4.033333333333333
23,2011-02-03,109,42.7283144,-73.8123357,2011-02-03T10:48:13Z,3.95
